2.115 3.1 -11.585
2.108 3.101 -11.565
2.101 3.102 -11.545
2.094 3.103 -11.525
2.087 3.1039 -11.505
2.08 3.1049 -11.485
2.073 3.1058 -11.465
2.066 3.1068 -11.445
2.059 3.1077 -11.425
2.052 3.1086 -11.405
2.045 3.1095 -11.385
2.038 3.1104 -11.365
2.031 3.1113 -11.345
2.024 3.1122 -11.325
2.017 3.113 -11.305
2.01 3.1139 -11.285
2.003 3.1147 -11.265
1.996 3.1156 -11.245
1.989 3.1164 -11.225
1.982 3.1172 -11.205
1.975 3.118 -11.185
1.968 3.1188 -11.165
1.961 3.1196 -11.145
1.954 3.1204 -11.125
1.947 3.1212 -11.105
1.94 3.1219 -11.085
1.933 3.1227 -11.065
1.926 3.1234 -11.045
1.919 3.1242 -11.025
1.912 3.1249 -11.005
1.905 3.1256 -10.985
1.898 3.1263 -10.965
1.891 3.127 -10.945
1.884 3.1277 -10.925
1.877 3.1283 -10.905
1.87 3.129 -10.885
1.863 3.1296 -10.865
1.856 3.1303 -10.845
1.849 3.1309 -10.825
1.842 3.1315 -10.805
1.835 3.1322 -10.785
1.828 3.1328 -10.765
1.821 3.1333 -10.745
1.814 3.1339 -10.725
1.807 3.1345 -10.705
1.8 3.1351 -10.685
1.793 3.1356 -10.665
1.786 3.1362 -10.645
1.779 3.1367 -10.625
1.772 3.1372 -10.605
1.765 3.1377 -10.585
1.758 3.1382 -10.565
1.751 3.1387 -10.545
1.744 3.1392 -10.525
1.737 3.1397 -10.505
1.73 3.1402 -10.485
1.723 3.1406 -10.465
1.716 3.1411 -10.445
1.709 3.1415 -10.425
1.702 3.1419 -10.405
1.695 3.1423 -10.385
1.688 3.1427 -10.365
1.681 3.1431 -10.345
1.674 3.1435 -10.325
1.667 3.1439 -10.305
1.66 3.1443 -10.285
1.653 3.1446 -10.265
1.646 3.145 -10.245
1.639 3.1453 -10.225
1.632 3.1456 -10.205
1.625 3.146 -10.185
1.618 3.1463 -10.165
1.611 3.1466 -10.145
1.604 3.1469 -10.125
1.597 3.1471 -10.105
1.59 3.1474 -10.0849
1.583 3.1477 -10.0649
1.576 3.1479 -10.0449
1.569 3.1482 -10.0249
1.562 3.1484 -10.0049
1.555 3.1486 -9.9849
1.548 3.1488 -9.9649
1.541 3.149 -9.9449
1.534 3.1492 -9.9249
1.527 3.1494 -9.9049
1.52 3.1496 -9.8849
1.513 3.1497 -9.8649
1.506 3.1499 -9.8449
1.499 3.15 -9.8249
1.492 3.1501 -9.8049
1.485 3.1503 -9.7849
1.478 3.1504 -9.7649
1.471 3.1505 -9.7449
1.464 3.1506 -9.7249
1.457 3.1507 -9.7049
1.45 3.1507 -9.6849
1.443 3.1508 -9.6649
1.436 3.1508 -9.6449
1.429 3.1509 -9.6249
1.422 3.1509 -9.6049
1.415 3.151 -9.5849
1.408 3.151 -9.5649
1.401 3.151 -9.5449
1.394 3.151 -9.5249
1.387 3.1509 -9.5049
1.38 3.1509 -9.4849
1.373 3.1509 -9.4649
